SalePrice,GrLivArea,TotalBsmtSF,FirstFlrSF,SecondFlrSF,GarageCars,GarageArea,YearBuilt,FullBath,TotRmsAbvGrd,CentralAir
153500,1025,1015,1025,0,2,370,1976,2,6,1
160000,1009,995,1009,0,2,576,1977,2,6,1
134900,1040,1040,1040,0,2,748,1977,1,5,1
130000,907,876,907,0,1,308,1977,1,5,1
120000,879,864,879,0,2,440,1975,1,5,1
112500,882,882,882,0,2,461,1972,1,5,1
122000,969,969,969,0,2,440,1975,1,5,1
127000,864,864,864,0,2,576,1972,1,5,1
117000,875,385,875,0,2,728,1972,1,5,1
305900,2000,2000,2000,0,3,888,2004,2,8,1
228500,2169,1284,1284,885,2,647,2002,2,7,1
270000,1673,1673,1673,0,2,583,2000,2,7,1
192000,1459,1459,1459,0,2,527,2002,2,6,1
213000,1932,979,992,940,2,610,2003,2,7,1
200000,1729,860,860,869,2,542,2002,2,7,1
267000,2452,1028,1210,1242,2,683,1998,2,9,1
228000,1592,1556,1592,0,2,484,1994,2,7,1
275000,2439,1531,1531,908,2,560,2001,2,7,1
211000,1992,860,1212,780,2,608,1996,2,7,1
285000,1668,1626,1668,0,3,702,2002,2,7,1
240000,2090,1220,1220,870,2,556,1995,2,8,1
131500,848,848,848,0,2,420,2003,1,3,1
246900,1341,1341,1341,0,2,482,1999,1,5,1
219500,1928,847,847,1081,2,434,2003,2,8,1
185000,1337,1337,1337,0,2,531,2003,2,6,1
179400,1476,738,738,738,2,552,2007,2,7,1
213500,1797,939,939,858,2,639,2006,2,8,1
179600,1422,1422,1422,0,2,626,2004,2,7,1
173500,1190,1169,1190,0,2,578,2005,2,5,1
167840,1330,1330,1330,0,2,437,2006,2,6,1
168675,1491,738,738,753,2,484,2006,2,7,1
167000,1536,768,768,768,2,400,2005,2,6,1
140000,1214,1214,1214,0,2,461,1965,1,6,1
118500,936,936,936,0,1,384,1967,1,4,1
110000,1088,1088,1088,0,2,520,1963,1,4,1
94750,960,960,960,0,1,432,1965,1,6,1
122000,1351,901,901,450,2,576,1925,1,7,1
110000,1179,1179,1179,0,2,622,1960,1,5,1
118500,816,816,816,0,0,0,1990,1,5,1
133500,1044,960,1044,0,2,528,1976,1,7,1
148000,1113,1143,1113,0,1,504,1976,1,6,1
141000,2233,0,1100,1133,2,579,1979,2,11,1
155000,1125,1125,1125,0,2,430,2006,1,5,1
157000,1090,1090,1090,0,2,450,2005,1,5,1
171500,1408,734,734,674,2,489,2005,2,6,1
183850,5095,5095,5095,0,3,1154,2008,2,15,1
184750,4676,3138,3138,1538,3,884,2007,3,11,1
140000,1072,547,1072,0,2,525,2005,1,5,1
131750,960,960,960,0,1,392,1959,1,4,1
61500,1152,0,1152,0,0,0,1955,2,6,0
111000,948,864,948,0,1,248,1954,1,5,1
98500,1195,1195,1195,0,0,0,1946,2,8,0
79000,774,544,774,0,0,0,1931,1,6,1
108500,865,660,740,125,1,216,1920,1,4,1
110000,894,894,894,0,2,400,1954,1,5,1
112000,1346,560,796,550,1,384,1910,1,6,0
125000,768,768,768,0,1,355,1955,1,4,1
79275,864,864,864,0,2,528,1955,1,5,1
119000,948,948,948,0,1,280,1954,1,5,1
200000,3395,1440,1440,1440,0,0,1914,2,14,1
150000,2592,1296,1296,1296,0,0,1923,2,12,0
165000,1502,602,900,602,1,180,1923,1,7,1
96500,789,768,789,0,1,200,1926,1,5,0
136500,1422,1290,1422,0,1,352,1926,1,6,1
146500,1298,651,759,539,1,240,1921,2,8,1
175000,1768,731,981,787,1,240,1937,1,7,1
148500,1098,531,567,531,1,216,1930,1,5,1
141500,1436,585,851,585,1,228,1921,1,7,0
189950,1426,912,912,514,1,216,1918,1,7,1
135000,1461,686,686,775,1,225,1926,1,6,1
164000,1646,918,918,728,1,240,1941,2,7,1
90350,694,440,694,0,1,352,1913,1,4,0
139000,1250,661,661,589,2,552,1910,2,8,1
119750,954,920,954,0,1,240,1938,1,5,1
145000,1958,979,979,979,2,492,1946,2,8,0
145000,2002,1001,1001,1001,3,871,1949,2,8,0
238000,1718,851,867,851,2,264,1927,2,8,1
153500,1226,0,1226,0,2,400,1951,1,7,1
239000,2624,1370,1370,1254,3,864,1918,2,10,0
359100,3194,965,1940,1254,2,380,1934,2,10,1
188000,1755,930,1230,525,1,231,1930,2,7,1
220000,1991,854,1096,895,2,432,1932,1,7,1
140000,1355,728,760,595,2,528,1941,2,5,1
315000,2727,853,1549,1178,2,440,1932,2,10,1
259500,2320,1028,1436,884,1,180,1945,2,9,1
257500,1839,1477,1839,0,2,416,1957,2,7,1
219500,1740,800,960,780,1,240,1940,1,6,1
217000,2259,1809,2259,0,2,450,1953,2,7,1
201000,1560,1560,1560,0,2,580,1960,1,6,1
215000,1488,1488,1488,0,2,552,1968,2,7,1
123900,1045,516,529,516,2,462,1980,1,5,1
170000,1680,1680,1680,0,2,628,1995,2,7,1
200000,1020,1004,1020,0,2,509,1988,1,4,1
198000,1696,1696,1696,0,2,625,1971,2,7,1
200624,2515,2035,2515,0,2,484,1957,3,9,1
315000,2726,279,2726,0,2,691,1986,2,6,1
115000,1517,793,997,520,0,0,1919,2,7,0
141000,1215,720,720,495,2,720,1940,1,6,1
87000,803,720,803,0,2,360,1941,1,5,0
129850,1601,936,936,665,0,0,1925,2,6,1
100000,1123,732,772,351,1,264,1939,1,4,1
75200,816,816,816,0,1,100,1922,1,5,1
118400,1012,1012,1012,0,1,308,1920,1,6,1
67000,1077,961,1077,0,1,338,1920,1,6,1
152000,1558,910,910,648,1,282,1950,1,6,1
68104,845,0,640,0,1,256,1939,1,4,1
119600,1991,957,1034,957,0,0,1895,2,9,0
140000,1073,1073,1073,0,2,720,1957,1,6,1
124900,1001,837,1001,0,1,216,1930,1,5,1
375000,1625,1573,1625,0,2,495,2006,2,5,1
235000,1625,1573,1625,0,2,538,2006,2,5,1
183500,1299,1001,1299,0,2,486,1979,2,5,1
156000,912,888,912,0,2,470,1978,1,5,1
134000,1080,1084,1080,0,2,484,1983,1,5,1
215000,1392,1441,1392,0,3,650,2002,2,6,1
245000,1409,1409,1409,0,2,576,2002,1,4,1
210000,1478,1454,1478,0,2,506,1991,2,6,1
148000,918,852,918,0,1,360,1975,1,4,1
143000,1026,970,1026,0,2,528,1974,1,5,1
244000,1501,1501,1501,0,2,512,1987,2,5,1
330000,1502,1502,1502,0,1,286,1998,1,5,1
170000,1328,1350,1328,0,1,308,1959,1,5,1
257000,2279,585,2279,0,2,461,1958,2,7,1
231713,1689,1689,1689,0,2,433,2006,2,7,1
267300,1564,1546,1564,0,2,502,2006,2,6,1
265900,1484,1476,1484,0,2,472,2006,2,6,1
239000,1571,1571,1571,0,3,722,2007,2,7,1
248900,1646,1638,1646,0,3,870,2006,2,6,1
174000,1240,1265,1240,0,2,528,1985,2,6,1
187500,1717,1156,1187,530,2,400,1990,2,7,1
204000,1756,872,888,868,2,422,1996,2,7,1
180500,1312,1267,1312,0,2,471,2001,2,5,1
187500,1146,868,1146,0,2,438,2003,2,6,1
282000,1922,1922,1922,0,3,692,2002,2,6,1
178000,1491,1491,1491,0,2,571,1996,2,7,1
270000,1629,1616,1629,0,3,808,2002,2,9,1
279900,2486,1122,1146,1340,2,452,2003,3,10,1
186700,1572,1572,1572,0,3,995,1963,1,5,1
283463,1776,1732,1776,0,3,712,2006,2,7,1
392000,1824,1824,1824,0,3,932,2006,2,8,1
281213,2482,1094,1133,1349,3,642,2005,2,9,1
147000,1120,1120,1120,0,0,0,2007,1,6,1
130000,2034,0,2034,0,4,1041,1953,1,9,1
140000,936,920,936,0,2,460,1996,0,3,1
132250,1040,1064,1040,0,2,648,1963,1,5,1
143000,1632,1632,1632,0,2,576,1967,2,8,1
168000,1622,1249,1622,0,4,1356,1961,1,7,1
129900,1060,1040,1060,0,2,572,1976,1,6,1
134000,1142,1142,1142,0,2,528,1976,1,6,1
85500,1092,546,546,546,1,253,1972,1,5,1
106500,992,530,530,462,1,297,1970,1,4,1
93900,1092,546,546,546,0,0,1970,1,5,1
75000,1092,546,546,546,1,286,1970,1,6,1
84500,630,630,630,0,0,0,1970,1,3,1
75190,1092,546,546,546,1,286,1976,1,6,1
146800,1062,1029,1062,0,2,539,1976,1,5,1
153500,1008,923,1008,0,2,678,1977,1,4,1
188000,1356,1244,1356,0,2,528,1977,2,6,1
196000,1676,1160,1676,0,2,672,1977,1,6,1
157000,1432,716,716,716,2,531,1977,1,6,1
138000,796,796,796,0,0,0,1971,1,5,1
129500,768,768,768,0,2,624,1970,1,5,1
80000,1608,1396,1608,0,1,444,1961,1,6,0
129500,845,845,845,0,2,360,1982,1,4,1
135000,1178,1090,1178,0,2,502,1976,1,6,1
124500,816,816,816,0,1,264,1982,1,5,1
139000,816,816,816,0,1,264,1983,1,4,1
93500,974,974,974,0,0,0,1991,1,5,1
124500,887,864,887,0,1,288,1984,1,5,1
149900,1293,1178,1293,0,2,452,1954,2,5,1
157500,1024,1008,1024,0,1,313,1956,1,5,1
169000,1797,1617,1797,0,3,963,1957,1,7,1
252000,1390,1705,1390,0,2,550,1957,1,4,1
192100,1851,1851,1851,0,2,506,1969,2,8,1
183500,1525,813,813,712,2,400,1997,2,6,1
222000,2236,964,993,1243,2,642,1997,2,8,1
170000,1671,781,781,890,2,423,1995,2,7,1
187500,1498,691,691,807,2,409,1995,2,6,1
202000,1776,821,821,955,2,443,1996,2,7,1
185000,1511,802,802,709,2,413,1997,2,8,1
320000,2462,1392,1392,1070,2,576,2005,2,9,1
240000,1670,1670,1670,0,3,690,2006,2,7,1
250000,2064,1074,1074,990,2,527,2005,2,7,1
239900,1801,893,901,900,3,800,2005,2,8,1
309000,2212,1700,1700,512,3,773,2005,2,9,1
274725,2021,868,887,1134,2,422,2006,2,9,1
270000,2687,2062,2079,608,2,618,1994,2,9,1
183500,1169,1160,1169,0,2,402,1993,2,6,1
165600,1501,697,697,804,2,420,1993,2,6,1
176500,1632,935,955,677,2,462,1998,2,8,1
130000,1204,1191,1204,0,2,461,1987,2,5,1
239000,1767,1064,1064,703,2,504,1987,2,5,1
275000,1742,1742,1742,0,2,564,1985,2,5,1
457347,2798,1398,1414,1384,3,670,2005,3,11,1
545224,3390,1528,1528,1862,3,758,2006,3,10,1
356383,2473,1094,1102,1371,3,675,2006,2,11,1
556581,2868,1992,1992,876,3,716,2005,3,11,1
361919,2576,1234,1264,1312,3,666,2006,2,10,1
535000,2698,1850,1850,848,3,736,2006,2,11,1
401179,2795,1390,1390,1405,3,660,2005,3,10,1
438780,2945,1410,1426,1519,3,641,2006,3,10,1
169000,2320,0,1547,720,2,672,1948,2,7,1
145000,1056,1056,1056,0,2,572,1955,1,5,0
318000,1714,1714,1714,0,2,517,2005,2,7,1
319000,1826,1814,1826,0,3,758,2005,2,7,1
470000,2000,1910,2000,0,3,722,2005,2,8,1
202500,1621,1208,1621,0,2,440,1984,2,8,1
229000,2183,1204,1377,806,3,786,1988,2,9,1
235000,2263,795,1468,795,2,539,1977,2,9,1
190000,1574,796,790,784,2,566,1976,2,6,1
169000,1102,988,1102,0,2,582,1980,1,5,1
241500,1872,1845,1872,0,2,604,1988,2,6,1
188900,1857,945,945,912,2,482,1978,2,8,1
207500,1686,1686,1686,0,2,612,1980,2,7,1
250000,2784,1392,1392,1392,2,564,1978,3,12,1
179900,1552,713,811,741,2,434,1975,2,6,1
172000,1083,1047,1083,0,2,596,1976,1,5,1
294323,2318,960,960,1358,2,541,2005,2,8,1
184500,1875,675,1109,766,2,485,1975,3,8,1
153500,1074,1056,1074,0,2,495,1975,1,6,1
162900,1664,832,832,832,2,528,1976,2,8,1
181000,1309,1040,1309,0,2,484,1974,1,5,1
155000,1103,1103,1103,0,2,462,1974,2,6,1
138800,1096,1096,1096,0,1,299,1969,1,6,1
116050,864,864,864,0,1,280,1970,1,5,1
88000,858,858,858,0,0,0,1971,1,5,1
97500,874,864,874,0,2,576,1971,1,5,1
190000,1419,1487,1419,0,2,543,2002,2,4,1
105500,1092,525,525,567,2,440,1973,1,6,1
125500,1365,765,765,600,2,440,1973,1,7,1
83000,987,483,483,504,1,264,1973,1,5,1
116000,1030,494,494,536,1,264,1972,1,6,1
91500,1218,672,672,546,0,0,1971,1,7,1
118000,1218,672,672,546,1,264,1972,1,7,1
89000,948,483,483,465,1,264,1972,1,5,1
108000,1092,525,525,567,1,264,1972,1,6,1
94500,987,483,483,504,1,288,1972,1,5,1
146300,1069,1069,1069,0,2,440,1975,2,4,1
145000,1387,943,1387,0,1,300,1967,1,6,1
123000,900,864,900,0,1,288,1967,1,6,1
137500,1055,1055,1055,0,1,319,1976,2,4,1
144000,1456,855,855,601,2,460,1976,2,6,1
315000,1980,1980,1980,0,3,770,2004,2,8,1
412083,2589,1738,1738,851,3,831,2006,2,11,1
342643,2596,1249,1249,1347,3,840,2006,3,9,1
252000,1618,1618,1618,0,3,880,2004,2,6,1
465000,2076,2076,2076,0,3,850,2006,2,7,1
293000,1740,1721,1740,0,3,874,2006,2,8,1
415000,1868,1868,1868,0,3,1085,2005,2,7,1
326000,1850,1833,1850,0,3,772,2004,2,8,1
325300,2376,1158,1158,1218,3,853,2005,3,9,1
309000,2452,1117,1132,1320,3,691,2004,3,9,1
300000,2206,1090,1117,1089,3,670,2005,2,10,1
275500,2098,1030,1038,1060,3,878,2005,2,8,1
338500,2091,1606,1625,466,2,521,2005,2,8,1
345000,2324,1175,1182,1142,3,736,2005,3,11,1
344133,2253,1209,1209,1044,2,575,2005,2,8,1
298236,2389,1054,1054,1335,3,672,2006,2,10,1
329900,2358,1524,1544,814,3,784,2005,2,10,1
360000,1944,1896,1944,0,3,708,2003,2,8,1
281000,1970,1085,1120,850,3,753,2006,2,8,1
372397,1792,1792,1792,0,3,925,2005,2,6,1
378000,1780,1780,1780,0,3,816,2004,2,7,1
374000,1792,1792,1792,0,3,874,2003,2,6,1
437154,2728,1848,1848,880,3,706,2005,2,10,1
275000,1904,1058,1058,846,2,736,2005,2,8,1
279000,1914,1420,1426,488,3,746,2004,2,9,1
185850,1364,1364,1364,0,2,484,2005,2,6,1
282500,1565,1560,1565,0,2,556,2005,2,6,1
202500,1368,1368,1368,0,2,474,2005,2,6,1
202665,1368,1368,1368,0,2,474,2005,2,6,1
332200,1686,1686,1686,0,3,899,2006,2,6,1
310090,1666,1666,1666,0,2,575,2006,2,6,1
171750,1405,1405,1405,0,2,478,2003,2,6,1
169990,1316,1316,1316,0,2,397,2005,2,6,1
170440,1456,728,728,728,2,390,2005,2,8,1
169985,1492,738,738,754,2,440,2006,2,8,1
179665,1496,654,664,832,2,426,2006,2,7,1
219210,1863,879,879,984,3,660,2006,2,9,1
174190,1326,1326,1326,0,2,427,2006,2,6,1
172785,1456,728,728,728,2,429,2006,2,8,1
258000,2373,1052,1052,1321,3,632,2004,2,9,1
185101,1492,738,738,754,2,440,2006,2,8,1
210250,1364,1220,1364,0,2,437,2006,2,6,1
234000,1557,1374,1557,0,2,420,2003,2,7,1
215000,1456,1273,1456,0,2,400,2003,2,7,1
246990,1511,1368,1511,0,2,398,2002,2,5,1
178740,1414,1375,1414,0,2,398,2004,2,6,1
225000,1548,1365,1548,0,2,388,2004,2,7,1
167240,1248,1248,1248,0,2,438,2005,2,5,1
156820,1142,1142,1142,0,2,440,2005,2,6,1
213490,1506,1362,1506,0,2,440,2005,2,6,1
264561,1567,1520,1567,0,3,648,2006,2,7,1
246578,1500,1356,1500,0,3,648,2006,2,6,1
192140,1838,732,734,1104,2,372,2005,2,7,1
183200,1509,783,807,702,2,393,2002,2,7,1
178000,1414,707,707,707,2,403,2004,2,6,1
201490,1598,848,848,750,2,433,2004,2,7,1
230500,1936,1406,1454,482,2,504,2000,2,7,1
180000,1509,783,807,702,2,393,2003,2,8,1
172400,1664,953,953,711,2,460,2000,2,7,1
215000,1889,982,1008,881,2,431,2000,2,9,1
199900,1886,930,956,930,2,431,1998,2,10,1
173000,1671,959,959,712,2,472,2000,2,7,1
287602,2322,1035,1082,1240,3,617,2006,3,8,1
230000,2291,975,1005,1286,2,429,1999,2,8,1
348000,2392,1396,1407,985,3,870,1997,2,7,1
286000,1976,1044,1079,897,3,885,1998,2,7,1
300000,2234,1160,1205,1029,3,768,2000,2,7,1
625000,3627,1930,1831,1796,3,807,1995,3,10,1
405000,2855,1540,1540,1315,3,774,2000,2,9,1
280000,1924,1086,1086,838,2,592,1998,2,7,1
258000,2263,1141,1165,1098,2,420,1998,2,10,1
350000,2726,1342,1358,1368,3,725,1995,2,9,1
584500,3500,1733,1933,1567,3,959,1993,3,11,1
321000,2494,1290,1305,1189,3,803,1994,2,9,1
290000,2526,1165,1203,1323,3,844,1994,2,8,1
315000,2799,1286,1565,1234,3,704,1993,2,8,1
252000,1964,1100,1116,848,2,760,2005,2,8,1
336820,1670,1670,1670,0,3,928,2006,2,6,1
423000,2097,2077,2097,0,3,1134,2005,1,8,1
290000,1660,1660,1660,0,2,500,2006,2,8,1
232000,1616,1616,1616,0,3,834,2005,2,7,1
199000,1504,1504,1504,0,2,510,2006,2,7,1
198600,1278,1278,1278,0,2,584,2006,2,5,1
405749,2640,2036,2036,604,3,792,2006,3,11,1
232600,1489,1489,1489,0,2,776,2006,2,7,1
266000,1939,1095,1095,844,3,1053,2006,2,8,1
186500,1553,756,756,797,2,615,2005,2,6,1
200825,1716,858,858,858,2,615,2005,2,7,1
197000,1576,770,778,798,2,614,2006,2,6,1
185000,1262,1262,1262,0,2,572,2006,2,5,1
176000,1266,1257,1266,0,2,453,2005,2,6,1
187750,1301,1293,1301,0,2,572,2006,2,5,1
139500,1142,1142,1142,0,0,0,2005,1,5,1
186800,1400,1400,1400,0,2,612,2005,2,6,1
132000,1131,1131,1131,0,0,0,2005,1,6,1
142500,1141,1141,1141,0,2,484,2005,1,6,1
158000,1158,1158,1158,0,2,576,2004,1,5,1
184000,1686,891,891,795,2,462,2005,2,8,1
184900,1585,784,831,754,2,449,2005,2,7,1
187000,1837,941,941,896,2,688,1997,2,7,1
175900,1603,761,810,793,2,484,1992,2,7,1
248500,1731,836,844,887,2,462,1992,2,7,1
172000,1398,1398,1398,0,2,542,1990,2,5,1
151000,1217,1217,1217,0,2,484,1991,2,5,1
150000,1320,636,636,684,2,472,1994,2,6,1
107000,1056,1056,1056,0,1,384,1966,1,5,1
119900,965,828,965,0,1,300,1965,1,6,1
129500,988,988,988,0,2,624,1962,1,6,1
125000,1728,1728,1728,0,2,504,1963,2,10,1
119500,1654,0,1286,368,2,528,1977,2,10,1
144000,1211,864,1211,0,2,576,1962,1,6,1
151000,1212,506,1212,0,2,492,1977,1,6,1
126000,984,984,984,0,1,310,1965,1,5,1
116000,909,882,909,0,1,294,1968,1,5,1
133500,925,925,925,0,2,484,1963,1,5,1
120875,1024,1024,1024,0,1,308,1965,1,5,1
137000,935,935,935,0,1,288,1965,1,5,1
124000,912,912,912,0,0,0,1964,1,6,0
135000,1236,912,1236,0,1,288,1961,1,6,1
129200,941,912,941,0,1,288,1967,1,6,1
260000,2646,1748,2151,495,2,550,1974,2,9,1
260000,2417,1288,1301,1116,2,462,1991,2,9,1
334000,2826,1334,1520,1306,3,888,1992,2,9,1
310000,2520,1338,1352,1168,3,796,1993,2,10,1
268000,2295,1095,1166,1129,2,590,1992,2,9,1
262000,1624,1624,1624,0,3,757,1994,2,5,1
176400,1143,1143,1143,0,2,588,2004,1,5,1
197000,1247,1247,1247,0,2,550,2005,1,4,1
151000,1200,600,520,600,2,480,2005,2,4,1
147400,1223,600,520,623,2,480,2005,2,4,1
149900,1223,600,520,623,2,480,2005,2,4,1
144152,1200,600,520,600,2,480,2005,2,4,1
166000,1524,756,768,756,2,440,2000,2,4,1
183900,1452,691,713,739,2,506,1999,2,6,1
165000,1382,673,673,709,2,490,2000,2,6,1
139000,1080,530,530,550,2,496,2003,2,4,1
200000,1694,569,854,840,1,434,1997,2,6,1
221000,1568,1568,1568,0,2,564,2001,2,6,1
270000,1494,1494,1494,0,2,481,1995,1,6,1
165000,1208,1208,1208,0,2,546,1977,1,6,1
214000,1235,1235,1235,0,2,484,1980,1,4,1
188000,1036,1036,1036,0,2,484,1980,1,4,1
190000,1226,1226,1226,0,2,484,1980,1,4,1
170000,1226,1226,1226,0,2,484,1978,1,4,1
385000,1842,1842,1842,0,3,894,1981,0,5,1
146500,1193,1153,1193,0,2,501,1972,2,6,1
170000,1920,570,1222,698,2,487,1968,3,8,1
262500,2156,1568,2156,0,2,508,1968,2,9,1
179900,1416,708,708,708,2,776,1968,2,7,1
250000,2654,1054,1512,1142,2,619,1968,2,9,1
165150,1790,732,1012,778,2,484,1972,1,8,1
164500,1334,1334,1334,0,2,477,1967,2,7,1
140000,1164,1164,1164,0,2,528,1969,1,6,1
135500,980,980,980,0,1,384,1967,2,6,1
142000,1051,1051,1051,0,2,504,1968,1,6,1
155000,1770,900,884,886,2,530,1968,1,7,1
157500,976,976,976,0,2,504,1968,1,4,1
138500,1052,1052,1052,0,1,288,1968,1,5,1
140000,898,833,898,0,1,326,1968,1,6,1
124400,1051,1051,1051,0,1,264,1966,1,6,1
158000,1141,1141,1141,0,1,568,1967,1,6,1
146000,1200,864,1200,0,2,884,1965,1,6,1
190000,1993,825,1097,896,2,495,1971,2,8,1
136500,1050,1050,1050,0,1,368,1961,1,6,1
129900,864,864,864,0,2,624,1958,1,5,1
145000,1712,1626,1712,0,2,588,1959,2,8,1
185900,1565,1187,1565,0,1,299,1965,2,7,1
160000,1251,1251,1251,0,1,461,1964,1,6,1
167000,1488,1008,1488,0,2,430,1964,1,7,1
157500,1440,720,720,720,2,480,1964,1,7,1
140000,1095,588,1095,0,1,264,1958,1,6,1
150000,1053,1008,1053,0,2,750,1958,1,6,1
151500,1248,1248,1248,0,1,286,1960,1,6,1
129800,816,816,816,0,1,240,1934,1,4,1
137000,1008,1008,1008,0,1,275,1954,1,4,1
137000,1043,938,1043,0,1,273,1947,1,5,1
121600,1230,747,774,456,1,305,1946,1,5,1
85500,869,440,869,0,0,0,1923,1,4,1
79900,747,600,747,0,2,528,1926,1,5,1
127000,1252,504,936,316,2,576,1908,1,5,1
161000,1433,1251,1433,0,2,441,1961,1,7,1
146500,1624,1444,1624,0,1,240,1952,1,6,1
135000,1216,1056,1216,0,1,280,1951,1,7,1
137900,2136,2136,2136,0,2,528,1951,2,7,0
133000,1578,806,958,620,1,240,1941,1,5,1
137000,1728,704,1024,704,1,234,1949,1,7,1
121000,936,936,936,0,1,240,1954,1,5,1
119000,1584,1584,1584,0,2,506,1967,2,8,1
172000,1246,1246,1246,0,2,441,1964,1,6,1
98600,1235,1235,1235,0,2,480,1961,1,6,1
226000,2157,924,1216,941,2,487,1966,2,8,1
118000,1128,936,1128,0,1,286,1954,1,5,1
235000,3112,1360,1360,1360,2,795,1918,2,8,1
135000,1008,1008,1008,0,2,430,1963,1,5,1
132500,1190,1106,1190,0,2,540,1962,1,6,1
143000,1144,1144,1144,0,1,796,1959,1,6,1
132000,1364,1179,1364,0,1,331,1957,1,6,1
145250,1383,1383,1383,0,1,292,1960,1,7,1
162000,1336,1121,1336,0,2,488,1958,1,7,1
148000,1370,1058,1370,0,1,300,1956,1,6,1
141000,1092,1092,1092,0,1,299,1957,1,6,1
153000,1124,1124,1124,0,1,353,1956,1,6,1
134450,1236,1070,1236,0,1,447,1957,1,6,1
135960,943,943,943,0,2,600,1979,1,4,1
156000,1050,1050,1050,0,1,286,1954,1,6,1
140000,1375,1367,1375,0,2,451,1954,1,5,1
139500,1008,1008,1008,0,1,280,1952,1,4,1
155000,1575,216,1575,0,2,400,1951,1,5,1
127000,1145,301,1145,0,2,684,1956,1,6,1
133500,1005,1005,1005,0,1,319,1956,1,6,1
125000,1056,1056,1056,0,1,300,1955,1,6,1
142000,884,884,884,0,1,270,1951,1,4,1
167000,2039,929,2039,0,3,791,1941,1,7,1
159000,1384,1015,1384,0,2,896,1956,1,6,1
180000,2640,2171,1392,1248,3,1008,1925,2,10,1
127000,1312,784,900,412,2,649,1947,1,6,1
112000,1310,617,865,445,1,398,1924,2,6,1
99800,713,713,713,0,1,371,1930,1,5,1
117000,833,833,833,0,1,326,1954,1,4,1
108480,1073,1073,1073,0,1,326,1921,1,4,1
68000,715,715,715,0,2,660,1929,1,4,0
86900,720,448,448,272,1,280,1900,1,5,1
120000,1130,1120,1130,0,2,720,1920,1,5,1
155500,1595,663,774,821,2,528,1915,2,7,1
80000,1760,1077,981,779,2,648,1910,1,7,1
105000,1214,672,694,520,3,936,1915,1,6,1
160000,2414,954,1766,648,2,520,1900,2,10,0
170000,1466,796,1096,370,2,566,1936,2,7,1
160000,1324,1088,1324,0,2,440,1965,2,6,1
159950,1086,1024,1086,0,2,484,1966,1,6,1
165000,1146,1083,1146,0,1,294,1963,1,6,1
159000,1734,912,1085,649,2,440,1962,1,7,1
147000,1207,1135,1207,0,1,264,1962,1,6,1
115000,912,912,912,0,1,288,1964,1,5,1
159500,1194,655,1194,0,2,539,1959,1,6,1
120000,864,864,864,0,1,288,1959,1,4,1
129900,816,816,816,0,1,308,1957,1,5,1
183000,1773,1313,1773,0,2,418,1961,2,6,1
157500,1472,0,1472,0,2,484,1959,2,5,1
277500,2448,1438,1900,548,2,441,1962,3,9,1
207500,1600,1484,1600,0,1,319,1957,1,6,1
147500,1521,910,910,611,1,597,1950,1,6,1
135000,1192,720,720,472,0,0,1949,1,6,0
109500,1040,0,1040,0,2,625,1950,1,5,1
109900,1040,0,1040,0,2,420,1950,1,4,1
133700,1040,1040,1040,0,1,286,1959,1,6,1
81400,1040,0,1040,0,2,400,1950,2,6,0
87500,1040,0,1040,0,2,400,1949,2,6,0
93500,1040,0,1040,0,2,400,1950,2,6,0
119000,1556,1556,1556,0,0,0,1960,2,8,1
141000,1150,1150,1150,0,1,300,1959,1,6,1
146000,1150,1150,1150,0,1,288,1961,1,6,1
155000,1348,660,660,688,2,453,1966,1,6,1
134500,999,925,999,0,1,300,1962,1,6,1
120000,1045,1045,1045,0,2,528,1962,1,6,1
105000,864,864,864,0,1,336,1962,1,5,1
124000,1025,1025,1025,0,0,0,1962,1,6,1
169000,2014,716,1007,1007,2,624,1900,2,8,1
107000,1328,686,810,518,1,210,1925,1,8,0
135000,1668,1212,1226,442,1,240,1948,1,6,1
111500,1657,1147,1147,510,1,162,1920,1,9,0
156500,1416,780,940,476,2,400,1900,1,7,1
178000,1641,728,832,809,2,546,1925,1,6,1
139900,1428,712,848,580,2,576,1900,1,7,1
105000,1004,502,502,502,1,200,1930,1,5,0
110000,813,813,813,0,1,270,1930,1,5,1
111500,1951,938,1084,867,2,576,1900,2,9,0
108000,1032,1032,1032,0,1,280,1924,1,5,0
111500,844,844,844,0,1,216,1925,1,5,1
124000,1750,636,1089,661,1,240,1880,1,8,1
105000,864,576,864,0,1,528,1950,1,5,1
116000,1118,648,734,384,2,440,1920,1,6,1
96900,1376,738,714,662,1,216,1905,1,7,1
135500,960,960,960,0,2,576,1955,1,5,1
139000,1566,816,816,750,2,450,1924,1,7,1
61500,492,492,492,0,1,200,1921,1,3,1
120000,1182,770,885,297,1,378,1945,1,5,1
126175,1163,1162,1163,0,1,220,1955,1,6,1
64000,840,798,840,0,1,250,1920,1,5,1
137000,1928,1020,908,1020,1,440,1910,2,9,0
87000,1774,1095,1095,679,3,779,1900,2,8,0
163000,1768,880,880,888,2,320,1914,1,6,0
155000,2104,1226,1226,878,2,432,1910,2,9,1
79000,1440,540,889,551,1,352,1900,1,6,0
144000,1690,815,815,875,1,225,1916,1,7,1
114504,1368,684,684,684,1,216,1910,1,7,0
157000,1762,596,998,764,2,576,1920,1,8,1
125000,1200,1200,1200,0,1,312,1923,1,7,1
475000,3608,1107,1518,1518,3,840,1892,2,12,1
93500,1248,624,624,624,0,0,1920,2,8,0
